,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
386,3k,blank,1,6.05,1.79,0,7,10
1463,3k,crib,1,6.05,4.16,2,5,2
3769,3k,knot,1,6.05,1.96,3,11,11
4891,3k,peel,3,6.05,2.41,1,4,5
5089,3k,plug,2,6.05,3.36,9,5,2
2048,3k,eighth,2,6.051205,1.27,2,6,10
1248,3k,clue,2,6.06,2.15,22,25,23
3423,3k,hunt,13,6.06,2.01,102,55,52
4977,3k,pill,1,6.06,2.29,22,6,4
2209,lcnl,field,18,6.1,2.38,132,154,139
4023,3k,live,53,6.1,2.15,443,475,561
84,lcnl,as,844,6.10449,2.3,2243,3346,4616
2180,3k,felt,79,6.10449,1.95,342,460,500
110,3k,axe,6,6.11,1.49,0,3,8
276,3k,beer,2,6.11,2.68,0,10,10
413,lcnl,blessed,1,6.11,2.69,0,2,4
1062,3k,choke,1,6.11,2.23,1,4,3
1419,3k,crash,13,6.11,2.59,27,34,28
3342,3k,hoop,2,6.11,1.45,8,3,4
3411,3k,hump,7,6.11,1.64,0,4,5
4844,3k,path,13,6.11,2.95,105,82,87
5007,3k,pit,2,6.14,2.37,17,19,19
258,3k,beat,15,6.15,1.66,65,85,84
489,3k,bob,3,6.157775,1.97,281,91,66
162,3k,band,23,6.16,2.54,61,47,39
557,3k,boss,1,6.16,2.36,125,38,23
895,3k,cart,7,6.16,2.32,34,32,24
2858,3k,gown,19,6.16,2.34,3,0,3
4602,3k,news,16,6.16,2.27,40,62,84
4786,3k,pail,24,6.16,2.67,44,19,15
565,3k,bounce,3,6.17,4.9,5,11,14
2035,3k,edge,12,6.17,2.31,20,103,122
3271,3k,hip,2,6.17,2.64,0,3,6
886,3k,card,4,6.2,2.26,53,45,28
81,3k,art,5,6.21,2.32,41,25,38
2425,3k,fog,4,6.21,2.2,26,27,27
3024,3k,guest,5,6.21,3.17,0,9,11
3582,3k,jog,2,6.21,2.68,0,0,1
4764,3k,owl,65,6.21,2.66,151,58,33
659,3k,breeze,15,6.22,3,5,9,22
1765,3k,ditch,5,6.22,2.16,11,8,13
2517,3k,fresh,22,6.22,1.86,40,70,83
550,lcnl,bored,6,6.25,1.68,6,14,18
2291,3k,flame,1,6.25,2.38,14,10,13
3020,3k,guard,8,6.25,2.07,29,48,31
858,3k,calm,4,6.26,2.18,4,24,35
1857,3k,drain,2,6.26,2.96,2,4,5
3339,3k,hook,23,6.26,1.85,33,20,17
3757,3k,knight,2,6.264345,1.76,0,1,5
4106,3k,lot,60,6.264345,2.25,444,411,372
4876,3k,pearl,4,6.275002,2.1,0,12,8
2184,3k,fence,39,6.28,3.36,85,96,71
2780,3k,glow,2,6.28,1.87,0,12,17
109,lcnl,ax,1,6.31763,1.73,11,11,14
1926,3k,drove,14,6.31763,2.57,86,101,85
3535,3k,jeep,6,6.32,3,6,7,5
4866,3k,peace,3,6.32,2.52,7,17,30
1396,3k,crack,8,6.33,3.38,17,42,37
1489,unl,crooked,12,6.33,1.61,4,2,5
3277,3k,hiss,7,6.33,2,11,3,3
3698,3k,kill,7,6.35,2.58,82,84,81
482,3k,board,8,6.37,1.8,81,80,72
5107,3k,plus,1,6.370915,1.67,3,2,3
1564,3k,curl,7,6.39,2.7,4,6,6
3223,3k,hen,31,6.39,2.81,222,34,19
4671,3k,note,19,6.4,1.57,123,80,57
9,3k,act,11,6.42,2.22,27,67,67
202,3k,base,4,6.42,2.57,20,26,31
340,3k,bill,4,6.4242,2.07,442,263,117
671,3k,brick,8,6.43,2.09,9,20,19
1266,3k,coast,1,6.43,1.91,13,19,24
168,3k,bank,8,6.44,2.41,55,87,66
3799,3k,lace,3,6.44,2.75,1,5,5
1670,3k,deck,2,6.45,2.76,24,37,24
356,3k,bit,44,6.47,2.55,117,139,143
2091,3k,fact,13,6.47,2.78,32,82,120
2393,3k,flu,2,6.47,2.84,1,5,4
2925,3k,greet,2,6.47,2.84,1,7,6
2466,3k,fort,2,6.477485,3.09,8,14,25
4242,3k,mark,9,6.477485,1.7,263,177,138
379,3k,blame,2,6.48,1.89,8,16,15
2770,3k,globe,1,6.5,2.6,21,22,19
4132,3k,luck,21,6.53,2.04,55,50,41
2061,3k,else,36,6.53077,1.77,175,262,287
4791,lcnl,pains,3,6.53077,2.28,2,1,3
3723,3k,kit,1,6.55,2.76,65,17,7
4207,3k,main,10,6.55,1.64,21,54,94
4662,3k,north,19,6.55,1.85,60,109,158
4775,3k,pack,15,6.55,2.7,53,42,36
279,3k,beet,1,6.56,2.06,0,0,1
765,3k,bulb,3,6.56,2.23,5,7,11
3508,3k,jam,43,6.56,4,23,20,11
269,3k,beef,8,6.58,2.43,0,6,8
684,3k,bright,48,6.58,2.87,109,139,153
1603,3k,dam,2,6.58,1.54,3,16,13
1974,3k,dump,36,6.58,2.5,4,13,14
2371,3k,flood,2,6.58,2.39,0,12,13
4430,3k,mood,3,6.58,2.87,3,8,16
503,3k,boil,5,6.6,1.79,0,4,4
646,3k,breast,1,6.6,2.54,5,3,3
120,3k,babe,1,6.61,3.11,6,16,11
2191,3k,fetch,9,6.61,2.55,0,6,12
3992,3k,lime,1,6.61,2.99,1,0,0
3632,3k,junk,2,6.62,1.99,25,32,19
854,3k,calf,14,6.63,1.5,9,12,12
1623,3k,dare,8,6.63,2.22,12,19,26
1835,3k,dough,4,6.63,2.91,22,14,5
1840,3k,dove,4,6.63,2.22,23,14,9
457,3k,blouse,1,6.65,2.58,0,3,3
1263,3k,coal,9,6.65,2.23,7,23,39
1572,unl,curved,1,6.67,1.61,0,7,15
1713,3k,dial,1,6.68,3.16,1,3,5
2376,3k,flop,18,6.68,3.32,12,3,1
2881,3k,grand,7,6.68,2.31,17,15,25
3109,3k,hang,17,6.68,2.21,39,66,49
31,3k,aim,1,6.72,2.11,0,6,9
371,3k,blade,6,6.72,1.99,7,6,9
901,3k,case,16,6.74,2,57,70,83
924,3k,cave,18,6.74,2.49,70,84,71
1070,3k,chop,1,6.74,2.38,23,11,11
1174,3k,clerk,5,6.74,2.6,13,11,10
3615,3k,joy,15,6.74,2.92,25,32,34
4062,3k,log,6,6.74,3.18,53,51,42
3157,3k,hawk,2,6.74391,1.75,14,22,19
4850,3k,pause,1,6.75,2,0,5,13
3888,3k,lead,16,6.76,3.42,9,40,58
1411,3k,crane,10,6.775881,2.18,3,10,10
4345,3k,mike,47,6.775881,2.99,445,175,64
3118,3k,hare,31,6.78,2.05,13,4,5
4835,3k,past,56,6.78,1.52,115,159,178
5029,3k,plan,20,6.78,2.88,87,95,78
1556,3k,curb,1,6.81,2.99,10,10,8
1653,3k,deaf,1,6.83,1.5,2,8,13
449,3k,bloom,1,6.84,2.09,5,4,6
4031,3k,loaf,3,6.84,2.06,0,6,7
4237,3k,march,10,6.85048,2.41,23,25,25
1260,3k,coach,4,6.89,2,47,61,35
2383,3k,flour,4,6.89,2.33,56,18,12
2811,3k,goal,1,6.89,2.14,10,6,13
3284,3k,hive,1,6.89,2.56,4,12,11
176,3k,bar,7,6.9,2.62,39,28,34
3336,3k,hoof,1,6.9,2.51,1,1,5
880,3k,cape,4,6.903765,4.52,39,13,9
2923,unl,greens,1,6.903765,3.69,2,3,3
835,3k,cab,4,6.94,2.86,9,9,8
1178,3k,click,17,6.94,2.6,39,7,11
2025,3k,east,12,6.94,3.56,38,55,74
2142,3k,fault,6,6.94,2.84,8,28,31
1204,3k,cloak,3,6.95,2.41,0,4,7
2094,3k,fade,2,6.95,2.67,1,2,2
4199,3k,maid,23,6.95,1.68,22,7,4
4384,3k,mist,2,6.95,2.61,0,6,11
4799,3k,pale,2,6.95,2.66,4,30,39
3492,3k,jack,57,6.95705,2.91,244,165,92
313,3k,bet,16,7,2.43,99,75,44
420,3k,blind,6,7,2.6,19,35,36
1644,3k,dawn,4,7,1.94,30,25,31
1749,3k,dip,2,7,2.81,8,3,5
1928,3k,drown,3,7,2.52,7,8,5
3139,3k,hatch,9,7,3.03,18,13,14
3194,3k,heck,1,7,3.04,4,6,1
3833,3k,lane,8,7,2.85,8,9,12
4599,3k,net,8,7,2.9,34,28,28
4614,3k,niece,2,7,2.4,0,0,2
751,3k,bud,1,7.010335,1.5,39,19,12
3635,3k,just,448,7.010335,2.48,2152,2096,1991
2055,3k,elk,1,7.05,4.68,8,9,6
393,3k,blast,2,7.06,3.02,2,11,13
1733,3k,dim,1,7.06,2.62,7,15,19
2900,3k,grave,3,7.06,2.9,0,4,7
825,3k,buzz,17,7.095591,2.54,3,10,7
2821,3k,gold,38,7.1,2.13,140,155,150
143,3k,bait,1,7.11,2.08,8,6,7
991,3k,cheap,2,7.11,2.08,1,5,7
3026,3k,guide,3,7.11,1.71,3,22,21
4868,3k,peak,1,7.11,2.11,16,9,9
5081,3k,plow,6,7.11,2.3,1,17,13
1504,3k,crowd,11,7.14,2.75,24,78,82
5073,lcnl,plop,3,7.15,4.18,15,4,1
543,3k,booth,2,7.16,1.61,4,12,9
2823,3k,golf,2,7.16,2.61,21,21,11
3990,3k,limb,2,7.16,2.39,6,8,8
3994,3k,limp,2,7.16,2.14,5,7,9
72,lcnl,ark,2,7.17,3.33,0,1,3
2573,3k,fuel,4,7.17,2.79,8,21,24
3899,3k,lean,8,7.17,2.66,1,11,13
5062,3k,pledge,1,7.17,2.46,0,2,2
2467,3k,forth,32,7.17019,2.6,15,37,51
2363,3k,flock,2,7.18,2.9,13,16,18
2748,unl,glazed,1,7.19,2.23,0,1,1
1767,3k,dive,4,7.21,2.53,10,28,18
2300,lcnl,flap,15,7.21,3.07,2,7,5
599,3k,braid,1,7.22,3.67,0,1,1
1476,3k,crisp,5,7.22,2.84,1,1,3
4532,lcnl,mutt,1,7.22,2.02,3,1,0
910,3k,cast,5,7.24,3.16,4,11,20
150,3k,bald,1,7.26,3.35,18,5,6
2118,3k,fame,1,7.26,2.49,0,1,2
1183,3k,cliff,3,7.27676,1.51,52,25,24
4840,3k,patch,8,7.28,2.63,22,31,21
2863,3k,grace,19,7.287417,2.87,1,7,15
3041,3k,gulp,3,7.29,3.39,1,1,4
2235,3k,fin,1,7.3,3.36,71,11,1
24,3k,aid,3,7.33,2.2,1,12,11
987,3k,chat,1,7.33,2.43,1,2,2
2908,3k,grease,2,7.33,2.09,0,5,10
4417,3k,mole,4,7.33,3.02,35,30,4
4727,3k,oil,10,7.33,2.63,48,58,79
1378,3k,course,59,7.340702,1.96,92,203,278
3805,3k,lad,4,7.35,2.18,25,19,14
4705,3k,oak,3,7.35,1.79,16,31,31
1120,3k,clam,2,7.37,2.22,0,7,9
1708,lcnl,dew,2,7.37,2.59,0,7,6
5024,3k,plain,17,7.37,3.04,15,35,48
2388,3k,flow,1,7.4,1.9,1,10,19
2306,lcnl,flash,2,7.42,2.46,42,41,32
2832,lcnl,goods,1,7.436615,2.99,5,12,31
2239,3k,fine,56,7.44,2.68,223,212,177
2874,3k,grain,4,7.44,2.41,12,28,31
395,3k,blaze,25,7.47,2.37,0,1,4
1568,3k,curse,2,7.47,2.67,0,0,3
2344,3k,flight,3,7.47,4.15,6,14,23
2523,lcnl,fried,5,7.47,2.67,1,10,8
3170,3k,heal,1,7.47,2.27,2,3,2
4714,lcnl,oats,5,7.4899,2.69,7,5,8
973,3k,charge,9,7.5,3.2,21,25,38
1571,3k,curve,1,7.52,3.71,7,11,16
1025,3k,chief,6,7.53,2.86,17,55,64
1961,3k,due,1,7.53,3.03,0,6,6
2104,3k,faint,6,7.53,2.12,4,9,21
2528,3k,fright,3,7.53,3.04,1,5,7
4250,lcnl,mars,7,7.543185,1.73,0,11,13
3126,3k,harp,1,7.55,3.59,0,3,5
1460,3k,crew,1,7.56,2.66,12,28,33
2443,3k,fool,8,7.56,3.05,33,44,37
3173,3k,health,1,7.56,4.03,2,6,31
2463,3k,form,5,7.58,2.97,17,45,100
3147,3k,haul,3,7.58,2.5,2,5,6
4611,3k,nick,6,7.585813,2.04,79,44,9
981,3k,chart,1,7.59,2.92,18,21,22
1479,3k,croak,4,7.61,3.24,11,0,1
2915,3k,greed,1,7.63,2.27,0,0,0
4350,3k,mile,8,7.65,2.21,8,27,37
1469,3k,crime,1,7.67,3.2,0,3,12
1610,3k,damp,3,7.67,2.11,11,21,25
2486,3k,frame,2,7.67,2.68,9,17,26
1106,3k,chute,3,7.68,2.43,1,4,4
4089,3k,loose,10,7.71,3.64,18,40,51
4474,lcnl,mound,1,7.71,2.71,0,4,6
614,3k,brand,4,7.72,2.35,3,5,4
806,3k,burst,8,7.72,2.7,8,29,37
4396,3k,moan,2,7.72,3.69,1,1,2
1192,3k,cling,1,7.74,3.38,0,0,1
1632,3k,dash,2,7.74,2.92,1,6,10
2471,3k,foul,1,7.75,2.15,3,2,4
960,3k,chance,14,7.78,2.1,51,90,100
3345,3k,hoot,5,7.78,5.06,53,0,0
4029,3k,load,10,7.78,2.39,10,25,27
2320,3k,flea,6,7.79,2.97,13,14,4
3175,3k,heap,3,7.79,3.17,3,8,10
1508,3k,crown,8,7.8,3.35,7,8,8
2159,3k,feast,9,7.81,3.91,3,17,17
1488,3k,crook,1,7.84,2.65,1,0,3
5034,3k,plank,2,7.84,2.81,1,3,3
3200,3k,heel,1,7.85,2.72,1,6,4
3759,3k,knit,7,7.86,2.95,1,2,3
1968,3k,duke,10,7.89,2.96,0,8,12
4883,3k,peck,5,7.894866,4.03,0,4,3
4629,3k,nip,1,7.94,3.11,0,0,0
2640,3k,gash,1,7.95,2.99,0,0,1
398,lcnl,bleach,1,8,3.25,0,1,0
513,3k,bomb,1,8,2.49,0,1,3
1449,3k,creep,6,8,2.38,11,11,9
3861,3k,latch,3,8,3.28,8,4,4
1970,3k,dull,3,8.05,2.46,30,17,19
2642,3k,gasp,1,8.05,2.12,1,4,5
3366,3k,host,2,8.05,2.7,0,2,3
4349,3k,mild,3,8.05,2.56,1,4,5
1435,3k,creak,3,8.1,3.57,0,3,3
775,3k,bum,1,8.11,3.3,1,4,3
1281,3k,code,3,8.11,2.79,4,7,5
3056,3k,gust,2,8.12,2.57,0,0,2
4355,3k,mill,2,8.17,2.62,19,17,22
4997,3k,pipe,7,8.17,2.23,42,37,21
2436,3k,folk,2,8.19,2.96,0,2,8
2893,3k,grasp,1,8.2,2.12,1,2,6
2127,3k,fare,2,8.21,3.01,1,2,3
2224,3k,file,1,8.21,2.78,6,3,9
4773,3k,pace,1,8.21,2.57,0,3,11
5099,3k,plump,6,8.21,3.14,6,6,5
11,lcnl,ad,4,8.22,3.04,10,8,8
485,3k,boast,2,8.22,2.13,0,1,4
1775,3k,dock,3,8.22,3.87,31,17,13
2629,3k,gap,2,8.22,1.93,6,2,6
4894,3k,peep,35,8.22,3.44,2,4,1
68,3k,arch,2,8.26,3.11,1,6,4
5057,lcnl,pleased,5,8.26,3.18,24,58,60
3802,3k,lack,1,8.28,2.49,0,5,9
4297,lcnl,means,37,8.289175,3.31,91,140,182
1006,3k,chef,1,8.3,4.6,0,0,2
3543,3k,jerk,1,8.31,3.04,0,5,7
2328,3k,flee,2,8.33,2.72,0,1,1
2953,3k,grind,4,8.37,2.95,4,3,3
3218,3k,hem,1,8.37,2.5,0,2,1
4994,3k,pint,2,8.37,3.42,0,0,1
1380,3k,court,4,8.39,2.62,3,24,32
716,3k,brook,4,8.42,3.69,24,15,8
4513,lcnl,mumps,2,8.42,3.17,3,0,1
679,3k,brief,2,8.44,2.64,0,1,7
1798,3k,dome,4,8.44,2.99,0,0,5
2415,3k,foal,3,8.44,2.48,13,0,3
3944,3k,lend,5,8.45,2.33,28,10,5
2410,3k,flute,9,8.47,2.22,10,10,7
4669,3k,notch,1,8.47,2.44,0,0,0
4071,3k,lone,1,8.5,2.43,0,1,2
1774,lcnl,doc,3,8.53,4.93,26,15,5
4476,3k,mount,1,8.53,3.27,0,6,10
2165,3k,fee,1,8.56,2.55,1,0,1
1004,lcnl,cheers,4,8.587917,3.83,3,3,4
4658,3k,nor,6,8.608885,2.16,21,26,53
4761,lcnl,owe,1,8.61,3.66,3,7,5
1250,3k,clump,3,8.62,3.04,9,4,5
232,3k,bay,3,8.67,2.52,5,26,30
4271,3k,mate,1,8.67,2.99,5,13,13
3417,3k,hunch,2,8.68,3.68,0,0,0
2968,3k,groan,2,8.7,2.7,0,3,3
3796,3k,lab,3,8.71,2.9,2,4,5
3306,3k,hoe,2,8.72,2.95,5,7,6
1992,3k,dusk,1,8.74,1.82,1,3,6
2248,3k,fir,2,8.75,2.38,7,3,2
247,3k,beam,3,8.78,2.9,8,8,11
1831,3k,doubt,2,8.79,3.26,2,15,22
1226,3k,clothe,1,8.83,2.73,0,0,0
4780,3k,pad,2,8.83,3.01,39,7,9
1854,3k,drag,2,8.84,5.4,6,6,13
4239,3k,mare,7,8.84,3.88,0,7,9
3620,3k,judge,10,8.85,2.66,11,26,32
27,lcnl,aids,2,8.89,2.51,0,0,0
1896,3k,drift,2,8.89,3.48,0,6,4
4790,unl,pained,1,8.89,3.16,0,0,1
549,3k,bore,4,8.907281,4.64,0,2,4
1739,3k,dine,1,8.95,4.02,1,1,1
1302,3k,colt,2,8.98188,2.56,1,24,19
567,3k,bound,1,9,3.09,0,7,11
724,3k,broth,3,9,3.73,0,0,0
1103,3k,churn,3,9,4.02,3,3,1
2665,3k,gaze,2,9,3.2,0,2,8
3273,3k,hire,1,9,2.13,4,7,6
2213,3k,fierce,4,9.04,3.07,0,13,15
621,3k,brass,5,9.05,3.54,1,8,9
1352,3k,cork,7,9.05,3.24,0,4,4
3227,3k,herb,1,9.05,2.97,0,0,1
4313,3k,mend,7,9.11,3.62,10,5,5
2946,3k,grim,2,9.16,2.59,2,4,3
4922,3k,perch,1,9.16,3.45,1,4,5
508,3k,bold,3,9.21,2.68,2,5,6
2438,3k,fond,11,9.21,2.42,9,7,12
3264,3k,hind,10,9.21,3.47,1,8,15
3823,3k,lame,1,9.21,2.78,2,1,2
4478,3k,mourn,1,9.21,2.97,0,1,1
2626,3k,gang,13,9.22,3.28,12,10,16
2738,3k,glance,5,9.22,2.76,0,9,16
863,3k,cam,1,9.226991,2.85,8,8,4
815,3k,bust,2,9.23,4.13,0,1,1
1093,3k,chum,1,9.24,2.51,6,2,1
753,3k,budge,2,9.25,3.24,0,2,3
929,3k,cease,1,9.26,2.51,0,0,1
1943,3k,drunk,2,9.26,3.31,6,9,7
4415,3k,mold,1,9.26,2.73,0,1,4
4690,3k,numb,1,9.26,3.93,5,3,7
185,3k,barge,1,9.28,3.37,5,6,2
3394,3k,huff,1,9.28,3.3,13,3,0
2661,3k,gay,14,9.32,2.31,0,2,4
3358,unl,horned,1,9.32,4.83,10,4,2
2742,3k,glare,1,9.33,3.14,0,3,4
499,3k,bog,1,9.37,3,5,0,0
3280,3k,hitch,4,9.39,4.39,3,1,2
3808,3k,lag,1,9.39,2.57,0,0,0
3256,3k,hike,2,9.4,3.65,7,8,9
4940,3k,phase,1,9.4,2.88,0,0,0
1814,3k,dope,2,9.44,3.33,2,7,5
1879,3k,dread,1,9.44,2.73,0,1,5
1127,3k,clang,19,9.53,3.74,12,5,4
4414,3k,moist,1,9.55,3.24,0,3,11
3208,3k,heir,1,9.56,2.91,1,0,0
4035,3k,loan,1,9.57,3.37,0,2,4
1561,3k,cure,3,9.58,3.92,1,4,6
4753,3k,ought,9,9.62,2.63,14,34,41
3129,3k,hart,2,9.6213,4.04,10,0,0
1979,3k,dune,3,9.65,2.6,5,8,1
3482,3k,isle,1,9.65,4.68,0,0,0
4399,lcnl,moat,1,9.65,3.08,0,0,0
1289,3k,coil,1,9.67,3.6,0,1,2
114,lcnl,aye,3,9.685242,3.78,2,7,8
1674,3k,deed,1,9.72,3.86,2,3,4
3737,3k,knack,1,9.78,2.76,0,0,1
5086,3k,pluck,3,9.78,3.41,0,1,1
481,3k,boar,2,9.83,3.82,0,1,3
323,3k,bid,3,9.84,3.3,0,1,2
178,unl,barbed,1,10,3.5,0,0,0
968,3k,chap,1,10,2.13,1,1,1
1822,3k,dose,1,10.1,3.61,0,1,1
1917,3k,droop,1,10.12,3.84,1,0,0
42,3k,ale,2,10.16,4.31,0,2,1
3496,3k,jade,2,10.17,2.57,12,4,1
2329,unl,fleece,2,10.2,3.81,0,0,1
4091,3k,loot,2,10.21,3.68,1,1,0
5053,3k,plead,1,10.22,3.9,0,0,0
1257,3k,clutch,2,10.24,2.43,1,1,1
2138,3k,fate,1,10.3,2.83,0,1,2
4568,3k,nay,3,10.314005,3.36,0,0,2
103,unl,awed,1,10.41,3.14,0,0,0
700,3k,broad,3,10.5,3.63,4,11,24
2513,3k,freight,38,10.56,3.45,0,5,5
2618,3k,gale,1,10.569773,2.62,6,0,1
2854,3k,gourd,4,10.65,2.98,0,1,4
4996,3k,pip,26,10.687,5.73,11,7,4
3661,3k,keen,2,10.7,1.56,0,1,5
2001,3k,dwell,6,10.78,3.61,1,0,0
1718,3k,dick,1,10.89,2.99,26,39,35
400,3k,bleak,1,10.94,3.33,0,0,1
3198,3k,heed,1,11.05,3.33,0,0,0
3924,3k,ledge,1,11.05,5.12,10,6,11
1513,3k,crude,1,11.11,3.29,0,0,1
2252,3k,firm,2,11.17,3.67,3,8,18
4154,3k,lurch,3,11.18,3.26,0,0,0
1414,3k,crank,1,11.25,3.58,2,0,1
2214,3k,fife,1,11.283792,3.97,6,2,3
1277,3k,cock,33,11.32,3.45,0,1,1
1280,3k,cod,1,11.5,4.14,1,1,1
5129,3k,poll,1,11.58,3.83,0,0,1
2537,unl,fritz,24,11.635473,4.2,26,10,6
1801,lcnl,don,3,11.64613,4.08,211,48,16
268,3k,beech,1,11.69,3.14,0,0,1
562,3k,bough,3,11.79,4.73,0,1,2
1604,3k,dame,9,11.79,2.82,0,2,3
4437,lcnl,moor,1,11.8,2.46,0,0,1
571,3k,bout,6,11.83,2.83,1,2,1
2885,3k,grant,1,12.008468,5.13,10,3,5
1860,3k,drake,6,12.07,4.12,0,2,2
3455,lcnl,id,1,12.41,4.05,0,0,0
2316,3k,flax,1,12.445405,4.36,0,2,3
65,3k,apt,1,12.5,4.18,0,0,1
3220,lcnl,hemp,1,12.94,3.35,0,0,0
4001,lcnl,ling,2,13,5,24,5,3
4818,3k,pap,2,13,4.69,1,2,3
1657,3k,dean,1,13.77753,3.78,40,1,6
